year,estimate,code
2003,1.41,AD
2003,-1.19,AO
2003,..,AI
2003,0.68,AG
2003,-0.69,AR
2003,0.17,AM
2003,..,AW
2003,1.58,AU
2003,1.54,AT
2003,-0.60,AZ
2003,1.15,BS
2003,0.62,BH
2003,-1.04,BD
2003,1.12,BB
2003,-1.30,BY
2003,1.28,BE
2003,0.17,BZ
2003,-0.62,BJ
2003,1.41,BM
2003,-0.05,BT
2003,-0.15,BO
2003,-0.47,BA
2003,0.84,BW
2003,0.20,BR
2003,1.00,BN
2003,0.67,BG
2003,-0.36,BF
2003,-1.20,BI
2003,-0.42,KH
2003,-0.97,CM
2003,1.52,CA
2003,-0.28,CV
2003,1.41,KY
2003,-1.12,CF
2003,-1.05,TD
2003,1.33,CL
2003,-0.39,CN
2003,-0.13,CO
2003,-1.68,CD
2003,-1.17,CG
2003,..,CK
2003,0.62,CR
2003,0.47,HR
2003,-1.46,CU
2003,1.18,CY
2003,1.14,CZ
2003,-0.75,CI
2003,1.73,DK
2003,-0.73,DJ
2003,0.93,DM
2003,-0.39,DO
2003,-0.72,EC
2003,-0.57,EG
2003,-0.25,SV
2003,-1.43,GQ
2003,-1.51,ER
2003,1.17,EE
2003,-0.28,SZ
2003,-1.16,ET
2003,-0.28,FJ
2003,1.83,FI
2003,1.22,FR
2003,0.93,GF
2003,-0.06,GA
2003,-0.47,GM
2003,-0.62,GE
2003,1.50,DE
2003,-0.28,GH
2003,0.99,GR
2003,..,GL
2003,0.44,GD
2003,..,GU
2003,-0.35,GT
2003,-0.97,GN
2003,-0.85,GW
2003,-0.34,GY
2003,-1.13,HT
2003,-0.59,HN
2003,1.89,HK
2003,1.12,HU
2003,1.63,IS
2003,-0.38,IN
2003,-0.87,ID
2003,-1.23,IR
2003,-1.45,IQ
2003,1.58,IE
2003,0.91,IL
2003,1.04,IT
2003,0.21,JM
2003,1.07,JP
2003,0.19,JO
2003,-0.40,KZ
2003,-0.33,KE
2003,..,KI
2003,-2.07,KP
2003,0.72,KR
2003,..,XK
2003,0.38,KW
2003,-0.41,KG
2003,-1.35,LA
2003,0.95,LV
2003,-0.15,LB
2003,-0.57,LS
2003,-1.63,LR
2003,-1.51,LY
2003,1.66,LI
2003,1.04,LT
2003,1.79,LU
2003,1.17,MO
2003,-0.33,MG
2003,-0.49,MW
2003,0.59,MY
2003,0.93,MV
2003,-0.58,ML
2003,1.15,MT
2003,..,MH
2003,-0.16,MR
2003,0.43,MU
2003,0.34,MX
2003,..,FM
2003,-0.41,MD
2003,..,MC
2003,-0.56,MN
2003,..,ME
2003,-0.28,MA
2003,-0.62,MZ
2003,-2.03,MM
2003,0.22,NA
2003,..,NR
2003,-0.41,NP
2003,1.72,NL
2003,1.65,NZ
2003,-0.47,NI
2003,-0.73,NE
2003,-1.23,NG
2003,..,NU
2003,-0.17,MK
2003,1.31,NO
2003,0.67,OM
2003,-0.83,PK
2003,..,PW
2003,0.34,PA
2003,-0.64,PG
2003,-0.76,PY
2003,0.11,PE
2003,-0.11,PH
2003,0.69,PL
2003,1.22,PT
2003,1.17,PR
2003,0.19,QA
2003,-0.05,RO
2003,-0.15,RU
2003,-0.86,RW
2003,..,RE
2003,-0.05,WS
2003,..,SM
2003,0.08,SA
2003,-0.31,SN
2003,-0.61,RS
2003,0.68,SC
2003,-1.18,SL
2003,1.79,SG
2003,0.91,SK
2003,0.88,SI
2003,..,SB
2003,-2.04,SO
2003,0.82,ZA
2003,..,SS
2003,1.30,ES
2003,0.03,LK
2003,..,KN
2003,..,LC
2003,..,VC
2003,-1.42,SD
2003,-0.58,SR
2003,1.61,SE
2003,1.68,CH
2003,-1.06,SY
2003,-0.54,ST
2003,1.01,TW
2003,-1.09,TJ
2003,-0.61,TZ
2003,0.36,TH
2003,-1.27,TL
2003,-0.69,TG
2003,..,TO
2003,0.68,TT
2003,-0.01,TN
2003,-1.74,TM
2003,..,TV
2003,0.02,TR
2003,-0.17,UG
2003,-0.56,UA
2003,0.64,AE
2003,1.65,GB
2003,1.57,US
2003,0.31,UY
2003,-1.42,UZ
2003,..,VU
2003,-1.00,VE
2003,-0.64,VN
2003,..,VI
2003,-1.02,PS
2003,-0.78,YE
2003,-0.64,ZM
2003,-1.86,ZW
2003,-1.18,AF
2003,0.07,AL
2003,-1.08,DZ
2003,..,AS
2003,1.42,AD
2003,-1.27,AO
2003,..,AI
2003,0.32,AG
2003,0.35,AR
2003,-0.47,AM
2003,..,AW
2003,1.44,AU
2003,1.34,AT
2003,-1.04,AZ
2003,1.03,BS
2003,-0.59,BH
2003,-0.55,BD
2003,1.16,BB
2003,-1.46,BY
2003,1.48,BE
2003,0.84,BZ
2003,0.19,BJ
2003,1.20,BM
2003,-1.15,BT
2003,-0.06,BO
2003,0.21,BA
2003,0.71,BW
2003,0.44,BR
2003,-0.78,BN
2003,0.55,BG
2003,-0.31,BF
2003,-1.18,BI
2003,-0.90,KH
2003,-1.06,CM
2003,1.55,CA
2003,0.59,CV
2003,0.96,KY
2003,-1.25,CF
2003,-1.10,TD
2003,1.06,CL
2003,-1.51,CN
2003,-0.43,CO
2003,-1.56,CD
2003,-0.83,CG
2003,..,CK
2003,0.96,CR
2003,0.62,HR
2003,-1.79,CU
2003,0.99,CY
2003,1.01,CZ
2003,-1.15,CI
2003,1.60,DK
2003,-0.67,DJ
2003,1.05,DM
2003,0.02,DO
2003,-0.12,EC
2003,-1.08,EG
2003,0.11,SV
2003,-1.66,GQ
2003,-1.93,ER
2003,1.07,EE
2003,-1.53,SZ
2003,-1.11,ET
2003,0.07,FJ
2003,1.57,FI
2003,1.12,FR
2003,0.49,GF
2003,-0.66,GA
2003,-0.49,GM
2003,-0.18,GE
2003,1.41,DE
2003,0.27,GH
2003,1.16,GR
2003,..,GL
2003,0.76,GD
2003,..,GU
2003,-0.48,GT
2003,-1.20,GN
2003,-1.07,GW
2003,0.43,GY
2003,-1.20,HT
2003,-0.18,HN
2003,0.45,HK
2003,1.17,HU
2003,1.56,IS
2003,0.45,IN
2003,-0.30,ID
2003,-1.25,IR
2003,-1.50,IQ
2003,1.28,IE
2003,0.64,IL
2003,0.99,IT
2003,0.52,JM
2003,1.08,JP
2003,-0.63,JO
2003,-1.09,KZ
2003,-0.26,KE
2003,0.97,KI
2003,-2.19,KP
2003,0.72,KR
2003,-0.32,XK
2003,-0.40,KW
2003,-1.03,KG
2003,-1.78,LA
2003,0.77,LV
2003,-0.49,LB
2003,0.00,LS
2003,-1.45,LR
2003,-1.76,LY
2003,1.40,LI
2003,0.92,LT
2003,1.53,LU
2003,0.73,MO
2003,0.04,MG
2003,-0.43,MW
2003,-0.46,MY
2003,-1.00,MV
2003,0.34,ML
2003,1.34,MT
2003,1.22,MH
2003,-0.76,MR
2003,0.85,MU
2003,0.35,MX
2003,1.04,FM
2003,-0.49,MD
2003,0.95,MC
2003,0.33,MN
2003,0.09,ME
2003,-0.75,MA
2003,-0.03,MZ
2003,-2.08,MM
2003,0.19,NA
2003,1.12,NR
2003,-0.92,NP
2003,1.53,NL
2003,1.61,NZ
2003,0.16,NI
2003,-0.16,NE
2003,-0.66,NG
2003,..,NU
2003,-0.02,MK
2003,1.53,NO
2003,-0.82,OM
2003,-1.17,PK
2003,1.22,PW
2003,0.48,PA
2003,-0.21,PG
2003,-0.40,PY
2003,0.08,PE
2003,0.15,PH
2003,1.01,PL
2003,1.41,PT
2003,0.96,PR
2003,-0.69,QA
2003,0.30,RO
2003,-0.54,RU
2003,-1.31,RW
2003,..,RE
2003,0.75,WS
2003,1.20,SM
2003,-1.64,SA
2003,0.27,SN
2003,-0.12,RS
2003,0.08,SC
2003,-0.35,SL
2003,-0.02,SG
2003,0.93,SK
2003,1.12,SI
2003,0.32,SB
2003,-1.75,SO
2003,0.70,ZA
2003,..,SS
2003,1.27,ES
2003,-0.09,LK
2003,0.89,KN
2003,1.09,LC
2003,1.07,VC
2003,-1.66,SD
2003,0.33,SR
2003,1.55,SE
2003,1.45,CH
2003,-1.62,SY
2003,0.24,ST
2003,0.90,TW
2003,-1.15,TJ
2003,-0.43,TZ
2003,0.22,TH
2003,0.17,TL
2003,-1.18,TG
2003,0.06,TO
2003,0.61,TT
2003,-0.92,TN
2003,-1.96,TM
2003,1.04,TV
2003,-0.03,TR
2003,-0.70,UG
2003,-0.59,UA
2003,-0.91,AE
2003,1.33,GB
2003,1.34,US
2003,0.99,UY
2003,-1.76,UZ
2003,0.73,VU
2003,-0.44,VE
2003,-1.47,VN
2003,..,VI
2003,-0.85,PS
2003,-0.89,YE
2003,-0.37,ZM
2003,-1.43,ZW
2004,-1.35,AF
2004,-0.72,AL
2004,-0.70,DZ
2004,0.79,AS
2004,1.12,AD
2004,-1.38,AO
2004,0.84,AI
2004,0.84,AG
2004,-0.41,AR
2004,-0.70,AM
2004,1.17,AW
2004,2.01,AU
2004,2.03,AT
2004,-1.18,AZ
2004,1.41,BS
2004,0.44,BH
2004,-1.60,BD
2004,1.41,BB
2004,-0.76,BY
2004,1.36,BE
2004,-0.10,BZ
2004,-0.56,BJ
2004,1.31,BM
2004,0.89,BT
2004,-0.81,BO
2004,-0.32,BA
2004,0.88,BW
2004,-0.03,BR
2004,0.39,BN
2004,0.07,BG
2004,-0.15,BF
2004,-0.98,BI
2004,-1.06,KH
2004,-1.13,CM
2004,1.81,CA
2004,0.34,CV
2004,1.26,KY
2004,-1.48,CF
2004,-1.45,TD
2004,1.31,CL
2004,-0.57,CN
2004,-0.14,CO
2004,-1.44,CD
2004,-1.04,CG
2004,..,CK
2004,0.28,CR
2004,0.24,HR
2004,0.22,CU
2004,0.87,CY
2004,0.38,CZ
2004,-1.24,CI
2004,2.41,DK
2004,-0.43,DJ
2004,0.76,DM
2004,-0.59,DO
2004,-0.73,EC
2004,-0.58,EG
2004,-0.48,SV
2004,-1.38,GQ
2004,-0.15,ER
2004,0.98,EE
2004,-0.24,SZ
2004,-0.76,ET
2004,0.29,FJ
2004,2.41,FI
2004,1.31,FR
2004,0.79,GF
2004,-0.83,GA
2004,-0.52,GM
2004,-0.46,GE
2004,1.84,DE
2004,-0.28,GH
2004,0.45,GR
2004,..,GL
2004,0.76,GD
2004,0.37,GU
2004,-0.62,GT
2004,-0.89,GN
2004,-1.27,GW
2004,-0.40,GY
2004,-1.46,HT
2004,-0.95,HN
2004,1.85,HK
2004,0.67,HU
2004,2.17,IS
2004,-0.45,IN
2004,-0.98,ID
2004,-0.36,IR
2004,-1.49,IQ
2004,1.27,IE
2004,0.91,IL
2004,0.36,IT
2004,-0.39,JM
2004,1.20,JP
2004,0.29,JO
2004,-1.11,KZ
2004,-0.90,KE
2004,0.51,KI
2004,-1.39,KP
2004,0.38,KR
2004,-0.31,XK
2004,0.77,KW
2004,-1.10,KG
2004,-1.15,LA
2004,0.15,LV
2004,-0.59,LB
2004,-0.11,LS
2004,-1.33,LR
2004,-0.92,LY
2004,1.35,LI
2004,0.37,LT
2004,1.82,LU
2004,1.40,MO
2004,-0.32,MG
2004,-0.80,MW
2004,0.32,MY
2004,-0.28,MV
2004,-0.68,ML
2004,0.83,MT
2004,..,MH
2004,-0.37,MR
2004,0.15,MU
2004,-0.39,MX
2004,0.32,FM
2004,-1.04,MD
2004,..,MC
2004,-0.27,MN
2004,-0.47,ME
2004,-0.24,MA
2004,-0.61,MZ
2004,-1.65,MM
2004,0.12,NA
2004,..,NR
2004,-0.95,NP
2004,1.98,NL
2004,2.35,NZ
2004,-0.45,NI
2004,-0.89,NE
2004,-1.38,NG
2004,..,NU
2004,-0.55,MK
2004,1.91,NO
2004,0.66,OM
2004,-1.18,PK
2004,..,PW
2004,-0.30,PA
2004,-1.00,PG
2004,-1.43,PY
2004,-0.43,PE
2004,-0.71,PH
2004,0.11,PL
2004,1.13,PT
2004,1.26,PR
2004,0.50,QA
2004,-0.32,RO
2004,-0.83,RU
2004,-0.41,RW
2004,0.98,RE
2004,-0.24,WS
2004,..,SM
2004,-0.30,SA
2004,0.02,SN
2004,-0.49,RS
2004,0.55,SC
2004,-0.88,SL
2004,2.30,SG
2004,0.34,SK
2004,1.02,SI
2004,-0.07,SB
2004,-1.80,SO
2004,0.40,ZA
2004,..,SS
2004,1.34,ES
2004,-0.17,LK
2004,0.20,KN
2004,0.28,LC
2004,0.28,VC
2004,-1.25,SD
2004,0.26,SR
2004,2.13,SE
2004,1.99,CH
2004,-0.83,SY
2004,-0.46,ST
2004,0.81,TW
2004,-1.32,TJ
2004,-0.57,TZ
2004,-0.25,TH
2004,-0.34,TL
2004,-0.94,TG
2004,0.09,TO
2004,-0.02,TT
2004,0.07,TN
2004,-1.27,TM
2004,0.79,TV
2004,-0.19,TR
2004,-0.81,UG
2004,-0.98,UA
2004,1.04,AE
2004,1.91,GB
2004,1.81,US
2004,0.89,UY
2004,-1.07,UZ
2004,-0.14,VU
2004,-0.98,VE
2004,-0.76,VN
2004,0.65,VI
2004,-0.02,PS
2004,-1.09,YE
2004,-0.60,ZM
2004,-1.25,ZW
2004,-0.95,AF
2004,-0.41,AL
2004,-0.56,DZ
2004,-0.13,AS
2004,1.50,AD
2004,-1.33,AO
2004,1.06,AI
2004,0.54,AG
2004,0.02,AR
2004,-0.12,AM
2004,1.28,AW
2004,1.98,AU
2004,1.84,AT
2004,-0.93,AZ
2004,1.20,BS
2004,0.51,BH
2004,-0.93,BD
2004,1.19,BB
2004,-1.21,BY
2004,1.85,BE
2004,0.21,BZ
2004,-0.52,BJ
2004,1.16,BM
2004,0.13,BT
2004,-0.64,BO
2004,-0.70,BA
2004,0.60,BW
2004,-0.09,BR
2004,0.23,BN
2004,0.08,BG
2004,-0.70,BF
2004,-1.24,BI
2004,-0.91,KH
2004,-0.81,CM
2004,1.90,CA
2004,-0.35,CV
2004,1.26,KY
2004,-1.32,CF
2004,-1.15,TD
2004,1.12,CL
2004,-0.11,CN
2004,-0.22,CO
2004,-1.43,CD
2004,-1.06,CG
2004,..,CK
2004,0.21,CR
2004,0.44,HR
2004,-0.45,CU
2004,1.11,CY
2004,0.86,CZ
2004,-1.28,CI
2004,2.29,DK
2004,-0.64,DJ
2004,0.62,DM
2004,-0.66,DO
2004,-0.96,EC
2004,-0.28,EG
2004,-0.45,SV
2004,-1.19,GQ
2004,-1.05,ER
2004,0.90,EE
2004,-1.08,SZ
2004,-0.88,ET
2004,-0.47,FJ
2004,2.15,FI
2004,1.76,FR
2004,0.66,GF
2004,-0.85,GA
2004,-0.59,GM
2004,-0.56,GE
2004,1.47,DE
2004,-0.35,GH
2004,0.79,GR
2004,..,GL
2004,0.56,GD
2004,0.34,GU
2004,-0.81,GT
2004,-0.91,GN
2004,-1.35,GW
2004,-0.04,GY
2004,-1.71,HT
2004,-0.72,HN
2004,1.74,HK
2004,0.80,HU
2004,2.05,IS
2004,-0.18,IN
2004,-0.49,ID
2004,-0.50,IR
2004,-1.62,IQ
2004,1.52,IE
2004,1.24,IL
2004,0.63,IT
2004,0.13,JM
2004,1.34,JP
2004,0.02,JO
2004,-0.78,KZ
2004,-0.67,KE
2004,-0.42,KI
2004,-1.74,KP
2004,0.82,KR
2004,..,XK
2004,0.09,KW
2004,-0.66,KG
2004,-1.03,LA
2004,0.57,LV
2004,-0.17,LB
2004,-0.51,LS
2004,-1.42,LR
2004,-0.87,LY
2004,1.70,LI
2004,0.69,LT
2004,1.88,LU
2004,1.18,MO
2004,-0.59,MG
2004,-0.86,MW
2004,1.05,MY
2004,0.37,MV
2004,-0.79,ML
2004,0.78,MT
2004,..,MH
2004,-0.59,MR
2004,0.69,MU
2004,0.08,MX
2004,-0.03,FM
2004,-0.85,MD
2004,..,MC
2004,-0.38,MN
2004,..,ME
2004,-0.22,MA
2004,-0.59,MZ
2004,-1.58,MM
2004,0.13,NA
2004,..,NR
2004,-0.96,NP
2004,2.07,NL
2004,1.94,NZ
2004,-0.84,NI
2004,-0.77,NE
2004,-0.94,NG
2004,..,NU
2004,-0.18,MK
2004,2.06,NO
2004,0.47,OM
2004,-0.54,PK
2004,..,PW
2004,-0.09,PA
2004,-0.69,PG
2004,-0.97,PY
2004,-0.65,PE
2004,-0.22,PH
2004,0.44,PL
2004,1.04,PT
2004,0.96,PR
2004,0.51,QA
2004,-0.17,RO
2004,-0.48,RU
2004,-0.70,RW
2004,1.16,RE
2004,-0.03,WS
2004,..,SM
2004,-0.39,SA
2004,-0.34,SN
2004,-0.25,RS
2004,0.50,SC
2004,-1.12,SL
2004,2.02,SG
2004,0.82,SK
2004,0.90,SI
2004,-1.12,SB
2004,-1.84,SO
2004,0.56,ZA
2004,..,SS
2004,1.33,ES
2004,-0.44,LK
2004,0.35,KN
2004,0.37,LC
2004,0.42,VC
2004,-1.16,SD
2004,-0.05,SR
2004,2.10,SE
2004,2.16,CH
2004,-1.06,SY
2004,-0.71,ST
2004,1.09,TW
2004,-0.98,TJ
2004,-0.61,TZ
2004,0.26,TH
2004,-0.69,TL
2004,-1.39,TG
2004,-0.55,TO
2004,0.41,TT
2004,0.42,TN
2004,-1.55,TM
2004,-0.67,TV
2004,-0.02,TR
2004,-0.47,UG
2004,-0.67,UA
2004,0.69,AE
2004,1.87,GB
2004,1.74,US
2004,0.30,UY
2004,-1.20,UZ
2004,-0.25,VU
2004,-1.06,VE
2004,-0.48,VN
2004,0.64,VI
2004,-0.79,PS
2004,-0.97,YE
2004,-0.93,ZM
2004,-1.01,ZW
2004,-2.30,AF
2004,-0.43,AL
2004,-1.36,DZ
2004,0.74,AS
2004,1.40,AD
2004,-1.06,AO
2004,0.79,AI
2004,1.08,AG
2004,-0.61,AR
2004,-0.12,AM
2004,0.99,AW
2004,0.94,AU
2004,1.09,AT
2004,-1.06,AZ
2004,0.89,BS
2004,0.31,BH
2004,-1.36,BD
2004,1.09,BB
2004,0.16,BY
2004,0.71,BE
2004,0.40,BZ
2004,0.27,BJ
2004,0.89,BM
2004,1.17,BT
2004,-0.68,BO
2004,0.02,BA
2004,0.92,BW
2004,-0.28,BR
2004,1.37,BN
2004,0.00,BG
2004,-0.08,BF
2004,-2.52,BI
2004,-0.41,KH
2004,-0.36,CM
2004,0.88,CA
2004,1.04,CV
2004,1.23,KY
2004,-1.42,CF
2004,-1.54,TD
2004,0.69,CL
2004,-0.39,CN
2004,-2.27,CO
2004,-2.39,CD
2004,-1.19,CG
2004,..,CK
2004,0.63,CR
2004,0.69,HR
2004,0.36,CU
2004,0.38,CY
2004,0.65,CZ
2004,-2.11,CI
2004,1.08,DK
2004,-0.34,DJ
2004,0.95,DM
2004,-0.34,DO
2004,-0.84,EC
2004,-0.82,EG
2004,-0.07,SV
2004,-0.06,GQ
2004,-0.64,ER
2004,0.70,EE
2004,0.00,SZ
2004,-1.31,ET
2004,0.39,FJ
2004,1.62,FI
2004,0.35,FR
2004,0.17,GF
2004,0.41,GA
2004,0.16,GM
2004,-0.86,GE
2004,0.64,DE
2004,0.04,GH
2004,0.49,GR
2004,..,GL
2004,0.88,GD
2004,0.63,GU
2004,-0.81,GT
2004,-1.03,GN
2004,-0.38,GW
2004,-0.55,GY
2004,-1.98,HT
2004,-0.39,HN
2004,1.14,HK
2004,0.83,HU
2004,1.46,IS
2004,-1.28,IN
2004,-1.91,ID
2004,-0.76,IR
2004,-3.18,IQ
2004,1.17,IE
2004,-1.32,IL
2004,0.27,IT
2004,-0.35,JM
2004,1.03,JP
2004,-0.23,JO
2004,0.07,KZ
2004,-1.09,KE
2004,1.16,KI
2004,0.23,KP
2004,0.43,KR
2004,..,XK
2004,0.35,KW
2004,-1.18,KG
2004,-0.61,LA
2004,0.62,LV
2004,-0.71,LB
2004,0.36,LS
2004,-1.37,LR
2004,0.36,LY
2004,1.52,LI
2004,0.77,LT
2004,1.32,LU
2004,1.35,MO
2004,0.25,MG
2004,0.12,MW
2004,0.35,MY
2004,0.50,MV
2004,0.45,ML
2004,1.32,MT
2004,1.13,MH
2004,-0.17,MR
2004,0.97,MU
2004,-0.21,MX
2004,1.00,FM
2004,-0.22,MD
2004,1.11,MC
2004,0.78,MN
2004,..,ME
2004,-0.31,MA
2004,0.00,MZ
2004,-0.98,MM
2004,0.66,NA
2004,1.13,NR
2004,-2.15,NP
2004,1.02,NL
2004,1.50,NZ
2004,-0.34,NI
2004,-0.51,NE
2004,-1.75,NG
2004,..,NU
2004,-0.85,MK
2004,1.20,NO
2004,1.12,OM
2004,-1.58,PK
2004,1.13,PW
2004,0.08,PA
2004,-0.55,PG
2004,-0.57,PY
2004,-1.03,PE
2004,-1.71,PH
2004,0.15,PL
2004,0.97,PT
2004,0.56,PR
2004,1.12,QA
2004,0.06,RO
2004,-1.51,RU
2004,-1.19,RW
2004,0.43,RE
2004,1.16,WS
2004,1.13,SM
2004,-0.65,SA
2004,0.03,SN
2004,-0.51,RS
2004,0.66,SC
2004,-0.51,SL
2004,1.09,SG
2004,0.59,SK
2004,1.08,SI
2004,0.02,SB
2004,-2.88,SO
2004,-0.13,ZA
2004,..,SS
2004,-0.09,ES
2004,-1.01,LK
2004,1.36,KN
2004,1.22,LC
2004,1.03,VC
2004,-1.55,SD
2004,0.30,SR
2004,1.36,SE
2004,1.23,CH
2004,-0.29,SY
2004,0.57,ST
2004,0.61,TW
2004,-1.31,TJ
2004,-0.67,TZ
2004,-0.72,TH
2004,-0.16,TL
2004,-0.31,TG
2004,0.82,TO
2004,-0.07,TT
2004,0.15,TN
2004,-0.12,TM
2004,1.27,TV
2004,-0.83,TR
2004,-1.30,UG
2004,-0.47,UA
2004,0.77,AE
2004,0.14,GB
2004,-0.23,US
2004,0.59,UY
2004,-1.46,UZ
2004,0.62,VU
2004,-1.39,VE
2004,0.15,VN
2004,0.84,VI
2004,-1.17,PS
2004,-1.55,YE
2004,0.19,ZM
2004,-1.20,ZW
2004,-1.69,AF
2004,-0.70,AL
2004,-0.62,DZ
2004,0.84,AS
2004,1.19,AD
2004,-1.52,AO
2004,1.14,AI
2004,0.91,AG
2004,-0.77,AR
2004,-0.48,AM
2004,0.92,AW
2004,1.80,AU
2004,1.82,AT
2004,-0.90,AZ
2004,1.38,BS
2004,0.70,BH
2004,-1.12,BD
2004,1.42,BB
2004,-1.19,BY
2004,1.31,BE
2004,-0.05,BZ
2004,-0.48,BJ
2004,1.09,BM
2004,0.22,BT
2004,-0.63,BO
2004,-0.49,BA
2004,0.56,BW
2004,-0.40,BR
2004,0.37,BN
2004,-0.12,BG
2004,-0.54,BF
2004,-1.48,BI
2004,-1.21,KH
2004,-1.17,CM
2004,1.69,CA
2004,0.34,CV
2004,1.14,KY
2004,-1.56,CF
2004,-1.33,TD
2004,1.17,CL
2004,-0.59,CN
2004,-0.70,CO
2004,-1.72,CD
2004,-1.19,CG
2004,..,CK
2004,0.50,CR
2004,0.04,HR
2004,-1.11,CU
2004,0.91,CY
2004,0.76,CZ
2004,-1.42,CI
2004,1.93,DK
2004,-0.77,DJ
2004,0.72,DM
2004,-0.68,DO
2004,-0.76,EC
2004,0.01,EG
2004,-0.49,SV
2004,-1.20,GQ
2004,-0.93,ER
2004,0.88,EE
2004,-0.80,SZ
2004,-0.89,ET
2004,0.07,FJ
2004,1.94,FI
2004,1.43,FR
2004,0.54,GF
2004,-0.48,GA
2004,-0.39,GM
2004,-0.75,GE
2004,1.62,DE
2004,-0.13,GH
2004,0.90,GR
2004,..,GL
2004,0.28,GD
2004,0.99,GU
2004,-1.06,GT
2004,-1.30,GN
2004,-1.20,GW
2004,-0.62,GY
2004,-1.73,HT
2004,-0.85,HN
2004,1.57,HK
2004,0.85,HU
2004,1.91,IS
2004,0.05,IN
2004,-0.73,ID
2004,-0.67,IR
2004,-1.82,IQ
2004,1.51,IE
2004,0.85,IL
2004,0.59,IT
2004,-0.41,JM
2004,1.25,JP
2004,0.30,JO
2004,-1.13,KZ
2004,-0.86,KE
2004,0.60,KI
2004,-1.28,KP
2004,0.91,KR
2004,-0.80,XK
2004,0.51,KW
2004,-0.79,KG
2004,-1.26,LA
2004,0.54,LV
2004,-0.20,LB
2004,-0.13,LS
2004,-1.56,LR
2004,-0.91,LY
2004,1.08,LI
2004,0.56,LT
2004,1.84,LU
2004,1.37,MO
2004,-0.27,MG
2004,-0.13,MW
2004,0.46,MY
2004,-0.30,MV
2004,-0.19,ML
2004,1.31,MT
2004,0.83,MH
2004,-0.76,MR
2004,0.90,MU
2004,-0.41,MX
2004,1.01,FM
2004,-0.37,MD
2004,0.83,MC
2004,0.18,MN
2004,-0.22,ME
2004,-0.05,MA
2004,-0.68,MZ
2004,-1.74,MM
2004,-0.02,NA
2004,0.83,NR
2004,-0.75,NP
2004,1.74,NL
2004,1.85,NZ
2004,-0.79,NI
2004,-0.65,NE
2004,-1.44,NG
2004,..,NU
2004,-0.19,MK
2004,1.96,NO
2004,0.51,OM
2004,-0.99,PK
2004,0.83,PW
2004,-0.11,PA
2004,-0.76,PG
2004,-0.98,PY
2004,-0.55,PE
2004,-0.63,PH
2004,0.42,PL
2004,1.23,PT
2004,0.79,PR
2004,0.34,QA
2004,-0.19,RO
2004,-0.92,RU
2004,-0.85,RW
2004,1.07,RE
2004,0.99,WS
2004,0.83,SM
2004,0.01,SA
2004,0.02,SN
2004,-0.74,RS
2004,0.51,SC
2004,-1.15,SL
2004,1.64,SG
2004,0.46,SK
2004,0.91,SI
2004,-0.79,SB
2004,-2.29,SO
2004,0.00,ZA
2004,..,SS
2004,1.13,ES
2004,0.21,LK
2004,0.87,KN
2004,0.80,LC
2004,0.87,VC
2004,-1.53,SD
2004,-0.18,SR
2004,1.87,SE
2004,1.89,CH
2004,-0.48,SY
2004,-0.23,ST
2004,0.98,TW
2004,-1.18,TJ
2004,-0.39,TZ
2004,0.06,TH
2004,-0.59,TL
2004,-1.10,TG
2004,0.01,TO
2004,0.04,TT
2004,0.05,TN
2004,-1.63,TM
2004,0.76,TV
2004,0.08,TR
2004,-0.69,UG
2004,-0.78,UA
2004,0.43,AE
2004,1.61,GB
2004,1.42,US
2004,0.46,UY
2004,-1.34,UZ
2004,0.46,VU
2004,-1.26,VE
2004,-0.60,VN
2004,1.19,VI
2004,-0.27,PS
2004,-1.23,YE
2004,-0.48,ZM
2004,-1.69,ZW
2004,-1.51,AF
2004,-0.19,AL
2004,-0.44,DZ
2004,0.50,AS
2004,1.41,AD
2004,-1.23,AO
2004,0.91,AI
2004,0.58,AG
2004,-0.70,AR
2004,0.11,AM
2004,0.76,AW
2004,1.71,AU
2004,1.51,AT
2004,-0.62,AZ
2004,1.12,BS
2004,0.70,BH
2004,-1.18,BD
2004,1.08,BB
2004,-1.19,BY
2004,1.35,BE
2004,-0.12,BZ
2004,-0.62,BJ
2004,1.44,BM
2004,-0.92,BT
2004,-0.27,BO
2004,-0.23,BA
2004,0.76,BW
2004,0.04,BR
2004,1.20,BN
2004,0.71,BG
2004,-0.33,BF
2004,-1.19,BI
2004,-0.46,KH
2004,-0.72,CM
2004,1.62,CA
2004,-0.46,CV
2004,1.46,KY
2004,-1.20,CF
2004,-0.83,TD
2004,1.37,CL
2004,-0.35,CN
2004,-0.09,CO
2004,-1.67,CD
2004,-1.01,CG
2004,..,CK
2004,0.55,CR
2004,0.53,HR
2004,-1.60,CU
2004,1.22,CY
2004,1.00,CZ
2004,-1.03,CI
2004,1.75,DK
2004,-0.74,DJ
2004,0.75,DM
2004,-0.45,DO
2004,-0.70,EC
2004,-0.57,EG
2004,0.00,SV
2004,-1.56,GQ
2004,-1.59,ER
2004,1.23,EE
2004,-0.53,SZ
2004,-0.99,ET
2004,-0.73,FJ
2004,1.78,FI
2004,1.22,FR
2004,0.52,GF
2004,-0.43,GA
2004,-0.52,GM
2004,-0.44,GE
2004,1.47,DE
2004,-0.38,GH
2004,0.84,GR
2004,..,GL
2004,0.29,GD
2004,0.71,GU
2004,-0.23,GT
2004,-1.01,GN
